,Biglari Holdings -- Sardar Biglari,Chase -- Edwin Taylor,Citigroup Global Markets -- Barry Guariglia,Bucknell University -- Kelly Stefanowicz,Turner -- Robert Scott,Northwestern Mutual Life -- Thomas Gallina,John Hancock -- John Paul,Villanova University -- Michael Mack,Yorkville Advisors -- Craig Engler,Cornerstone Financial -- Thomas Thorndike,Charles -- Katherine Kennedy,Citigroup Global Markets -- Katherine Rhodes,Morgan Stanley -- James Scott,Bank Of America -- Reed Smith,Liberty Corner Capital Strategies -- William Pigott,Morgan Stanley -- Arthur Andersen,Glen Rauch Securities -- Glen Rauch,Bank Of America -- Raymond Thomas,Stein Roe Investment Counsel -- Eric Propper,Morgan Stanley -- Joseph David,Wells Fargo -- William Blair,Morgan Stanley -- Daniel Lima,Wesolowski -- Paul Wesolowski,Wells Fargo -- William Blair,Morgan Stanley -- Arthur Andersen,Wachovia Bank -- Tu Nguyen,Citigroup Global Markets -- Joseph Friedman,Bulldog Investors -- Phillip Goldstein,Citigroup Global Markets -- Marsha Johnson,Wells Fargo Securities -- Richard Silva,Bank Of America -- Thomas Caskey,Glen Rauch Securities -- Glen Rauch,Morgan Stanley -- Julia Smith,Morgan Stanley Smith Barney -- John Verble,Morgan Stanley -- Julia Smith,Delta Equity Services Corporation -- Raymond Grenier,Parker -- Tim Shaw,Carson -- Ronald Carson,First Tennessee Bank -- Chris Kimler,Morgan Stanley -- Julia Smith,Fidelity -- Thomas Dusing,Oppenheimer -- Karen Nelson,United States Marine Corps -- Eric Schmitt,Capital Bank -- John Patrick,Citigroup Global Markets -- Elise Shartsis,Stephens -- John Stephens,Wachovia Securities -- Alpesh Patel,Levin Capital Strategies -- John Levin,Merrill Lynch -- David Singer,Morgan Stanley -- Lisa Hammond,Fedex -- Michael Margolis,Citigroup Global Markets -- Denis Roy,Bentley Forbes -- Christian Wehba,Wealth Management Solutions -- Dana Anspach,Kpmg -- Sean Connelly,Merrill Lynch -- Michael Duncan,Searle -- Robert Searle,Bank Of America -- William Bond,Gmac Mortgage -- John Curtis,Internal Revenue Service -- Charles Foster,Gemini Land Trust -- Joshua Crapps,Wells Fargo Bank -- Jennifer Lee,Lehman Brothers -- Debbie Hines,Chase -- Julian Diaz,Wells Fargo Bank -- Jin Park,Comcast -- Adam Spencer,Chabot College -- Isaac Richard,Jpmorgan Chase Bank -- Andrew Russell,First Allied Securities -- Adam Antoniades,Chabot College -- Isaac Richard,Ubs Financial Services -- Stanford Baer,Rockwater Municipal Advisors -- Charles Fish,Causeway Capital Management -- Mark Cone,Maccorkle Insurance -- Bernard Lauper,Juarez -- Anthony Juarez,Crown Capital Securities -- James Franceus,Jp Morgan Chase Bank -- Raul Munoz,State Farm -- Jennifer Key,Rockwater Municipal Advisors -- Charles Fish,Catanzarite Law Corporation -- Kenneth Catanzarite,Catanzarite Law Corporation -- Kenneth Catanzarite,Morgan Stanley -- Emma Bridges,Target -- Michael Simon,Mertens -- Kevin Mertens,Edward Jones -- Helen Rice,Edward Jones -- Robert Bird,Metropolitan Life Insurance Company -- Gil Cohen,Valic Financial Advisors -- Brett Laferrera,Morgan Stanley -- Arthur Andersen,Strickland -- Michael Strickland,Merrill Lynch -- Daniel Gomez,Rice -- Clifford Rice,Stanford Group Company -- Charles Rawl,Merrill Lynch -- Daniel Gomez,Merrill Lynch -- Daniel Gomez,Pruco Securities -- Richard Wang,Merrill Lynch -- Daniel Gomez,Bank Of America -- Jorge Gonzalez,Wells Fargo -- David Olson,Merrill Lynch -- Daniel Gomez,Raymond James Financial Services -- John Wanken,Bulldog Investors -- Phillip Goldstein,Gormley -- Joseph Gormley,Dickerson -- Jose Ortiz,Northwestern Mutual -- Timothy Miller,Bank Of America -- Molly Kerr,Perkins -- Kenneth Perkins,Wells Fargo Bank -- Dan Nguyen,Wells Fargo -- Spencer Reed,Fisher Investments -- Michael Weston,Morgan Stanley -- Arthur Andersen,Target -- Michael Simon,Apple -- William Morrow,Miller -- Jeffrey Schouten,Apollo Group -- Derek Hoggett,Scottrade -- Kristine Davenport,Bank Of America -- Peter Simmonds,Bank Of America -- Reed Smith,Morgan Stanley Smith Barney -- Marcia Bloemendaal,Morgan Stanley -- Arthur Andersen
Pruco Securities -- Richard Wang,0.556932738623,0.439393453999,0.845160977778,0.561120855019,0.56410789277,0.785229687565,0.760912943667,0.802301209833,0.942690579535,0.708606150988,0.647404513846,0.493371049302,0.451862567346,0.701233904221,0.702713780941,0.901044392905,0.268340536414,0.697537033765,0.471484812056,0.826924378122,0.597945541175,0.465972749104,0.727902390538,0.690578296023,0.684781696786,0.85123429642,0.798264881875,0.708103453964,0.511575869294,0.7780425697,0.846482396527,0.292622171248,0.811973500965,0.885905535061,0.731840028131,0.735948162326,0.688416784814,0.736939736221,0.822115216492,0.790227904465,0.891620038169,0.544851663354,0.586749584287,0.561468610431,0.677220887558,0.669510854131,0.612358427583,0.279847307644,0.193492320382,0.377914823219,0.860362832453,0.601247858491,0.772299196402,0.792145898694,0.434431608206,0.806979968972,0.849235428294,0.841068242121,0.686417573073,0.572178666589,0.709586384263,0.888520160617,0.365975906313,0.734959654607,0.185259071618,0.208588395245,0.495659560623,0.541839040785,0.422477874966,0.480903516162,0.295737124354,0.273745374393,0.657711543419,0.572237474221,0.16602834321,0.715828271287,0.652384351798,0.434667953315,0.279070786681,0.622166575128,0.644182378294,0.566053631746,0.606036329429,0.547439430298,0.652774499381,0.572304679897,0.827108943625,0.779972086149,0.781254563054,0.600104110204,0.454353028995,0.746202126352,0.532484937991,0.454527542793,0.454353028995,1.0,0.462913649467,0.920782081122,0.923537790559,0.454527542793,0.760653360586,0.80249549266,0.316972537433,0.717987764671,0.834584742811,0.670918727146,0.707657435427,0.593525676751,0.842631362647,0.65239462738,0.650912881837,0.729332528792,0.824918769663,0.777389202564,0.883700164547,0.871505456798,0.333326775023,0.788068556872,0.785037842483,0.786783133261
Merrill Lynch -- Daniel Gomez,0.527372811851,0.200439266753,0.438353587419,0.229544535064,0.325668480658,0.287815720446,0.345561997604,0.430759643708,0.510409652187,0.355509811725,0.455741720929,0.432467643025,0.349408242608,0.49954683422,0.509924454153,0.43242755231,0.238461489033,0.354534678262,0.31936656291,0.553244000149,0.565725067411,0.553164686959,0.357789478903,0.588697449464,0.940998187503,0.437229968999,0.6719307824,0.45687416392,0.573635355415,0.478883054671,0.438937333417,0.244204182301,0.576080087473,0.453812585502,0.660932472703,0.48035271449,0.432883081878,0.426067917133,0.541353089097,0.533752342103,0.324321524908,0.363043210999,0.407160926533,0.242060297894,0.324685288869,0.431811533291,0.352140081716,0.21612615439,0.208642689785,0.195572331784,0.423166070205,0.643569491855,0.331283075405,0.425894549917,0.276139921317,0.642952113314,0.469589537606,0.434622165924,0.418793037981,0.404337314882,0.462531106449,0.430906487271,0.136937708954,0.32680093269,0.0959058058329,0.0898954263114,0.187909020967,0.243280199257,0.435853222058,0.177508447027,0.146756182498,0.236702270104,0.391228523081,0.267998936785,0.0952256683125,0.497796743327,0.277727797322,0.333803498301,0.238158042913,0.298922972986,0.285704067851,0.215925285559,0.419840147456,0.24392764672,0.422358848309,0.291575041634,0.380576260649,0.424159796007,0.534504458854,0.329451122989,0.997582295421,0.267711798109,0.317534489989,0.99761513483,0.997582295421,0.462913649467,1.0,0.516142582368,0.484399403422,0.99761513483,0.369880725673,0.502844081349,0.260774398294,0.336358584123,0.412902492566,0.365649823183,0.346070776853,0.334581651126,0.346177098155,0.294957338929,0.578564076195,0.422294042793,0.377279154128,0.493412702746,0.367053634326,0.381970539267,0.327057051788,0.374430227235,0.724800322242,0.471265525811
Bank Of America -- Jorge Gonzalez,0.561127575542,0.384753704668,0.83698707254,0.568898765937,0.606325296479,0.701548688616,0.656880855393,0.899859862959,0.882233565306,0.855790354877,0.761066249527,0.633839117747,0.367994395275,0.76226187558,0.748217339334,0.94255967196,0.402963780284,0.788413406105,0.587110710109,0.888331506114,0.622758679466,0.571547823921,0.85529020142,0.774527784323,0.700005264306,0.888205432173,0.864376842892,0.765007102692,0.463385277002,0.850212794656,0.899240539668,0.416933592014,0.828400767868,0.845484119415,0.797679579158,0.822742022623,0.661616690763,0.865380009006,0.812023982153,0.724581338661,0.78052584112,0.585047842419,0.504837323166,0.66939591751,0.858143591753,0.615773628099,0.448758976852,0.210341391449,0.169911352283,0.290158463527,0.860294115169,0.638834385942,0.763139852299,0.820944749554,0.351702683163,0.789531251084,0.895530962372,0.914938809239,0.838304806096,0.639079779951,0.733777418185,0.766273691325,0.359271049331,0.623245114482,0.200428695324,0.166816383188,0.429098446788,0.450623910394,0.351152823718,0.409505445358,0.359646537609,0.230716610973,0.588277820037,0.551458943811,0.146728481223,0.558304892525,0.606011915793,0.365838804979,0.236627179471,0.53287160847,0.547442364133,0.501302399417,0.725754849315,0.600008409478,0.649218298861,0.557999993763,0.892327498558,0.770093009182,0.799221034309,0.689559807432,0.5019009517,0.7781437606,0.551569401179,0.502068031353,0.5019009517,0.920782081122,0.516142582368,1.0,0.899935242589,0.502068031353,0.837952681227,0.846618245853,0.419780700409,0.813972297978,0.78693523633,0.712807221417,0.849357109569,0.732123401025,0.824776488252,0.634503484683,0.638580369526,0.72229999778,0.915742760787,0.718449158765,0.943273444767,0.927232408477,0.418543657007,0.753160915075,0.790264812917,0.751122164513
Wells Fargo -- David Olson,0.658774210889,0.474537816809,0.806147624978,0.467721108535,0.672214283449,0.696304990136,0.712245588239,0.871564473801,0.887533311559,0.800017383607,0.752157536978,0.546856036558,0.475839368931,0.869174150255,0.738185827101,0.905135849616,0.344358612328,0.740403356186,0.556610067889,0.85743685189,0.63004104262,0.561536327746,0.787292615989,0.770650527559,0.697030899456,0.845643256167,0.801596851739,0.731789923788,0.518784237321,0.83660102986,0.897814541742,0.353221204214,0.807101636555,0.859326900325,0.735771333659,0.849864348704,0.759551534193,0.798750975761,0.791777355293,0.85585718823,0.760468561926,0.536623995361,0.749831762989,0.637038829209,0.662669818981,0.790720781799,0.523823869403,0.277711362516,0.221517999552,0.341355399753,0.857655483388,0.634057788146,0.746830646464,0.81821452229,0.576864695926,0.871641222151,0.897387082346,0.841143997701,0.758771311368,0.673319870262,0.7315190466,0.820790718285,0.357891881436,0.734998418026,0.182527874225,0.177118137004,0.491378097366,0.475422920789,0.49247952486,0.477843465206,0.220951340184,0.269228219348,0.633260766575,0.543748804301,0.189355846365,0.577559027779,0.585883323851,0.501509890065,0.273866275803,0.577231629237,0.61240900294,0.475921451073,0.800453202545,0.631316664958,0.652047988087,0.563153378161,0.803360270073,0.786764689488,0.869655273834,0.715635633992,0.477526011272,0.733521460238,0.507004318551,0.47764398859,0.477526011272,0.923537790559,0.484399403422,0.899935242589,1.0,0.47764398859,0.74638262199,0.809772965499,0.490287180415,0.783650381496,0.797627961407,0.609139460994,0.779796137853,0.694522613927,0.776611425758,0.572690523036,0.726651617836,0.895326879889,0.81803800051,0.847163126838,0.875274252221,0.81083410214,0.386727226045,0.721846173858,0.806298004026,0.780437708028
Merrill Lynch -- Daniel Gomez,0.53122262875,0.19841793279,0.413848370307,0.233446712622,0.318782987119,0.281269645465,0.347444507697,0.418888015591,0.502746394525,0.348650420579,0.427554057669,0.395958129378,0.346747426834,0.490314874796,0.497494553859,0.421126252225,0.202451098339,0.337380312803,0.287960324143,0.546028862414,0.56102436888,0.566912263607,0.336280441715,0.577136564301,0.945890754671,0.424481554979,0.665376992642,0.458196990732,0.594277681381,0.473837392562,0.427483576982,0.212385694094,0.577052953513,0.439278609155,0.645631426413,0.469721090346,0.44052696048,0.420303816199,0.537430152285,0.538901106186,0.323668085321,0.335437533208,0.409877370025,0.246442778313,0.314828046157,0.436463684463,0.3570801585,0.233947989695,0.209204375495,0.198835216653,0.421818887119,0.636682944699,0.318232009623,0.413642948295,0.274062284934,0.647562975785,0.464555401546,0.423700063224,0.422012945918,0.393248099216,0.445461178957,0.422126986836,0.123648758711,0.328447804957,0.0804718656788,0.0891610140954,0.175139533279,0.239217694601,0.440267907592,0.16557856147,0.138669508748,0.240345336327,0.402150537095,0.25698970227,0.0899341824025,0.500871299016,0.270732466926,0.338947060242,0.241573235344,0.30316847203,0.274215482168,0.192528666713,0.40967088185,0.236136301538,0.402075730357,0.269109097564,0.360400804378,0.409126612787,0.535794587714,0.320465212329,0.999999218288,0.260174743137,0.288255918614,1.0,0.999999218288,0.454527542793,0.99761513483,0.502068031353,0.47764398859,1.0,0.343346457219,0.495808983065,0.267581260551,0.334364924243,0.396683312745,0.339702790186,0.342644096739,0.331575672927,0.331622170833,0.270622984479,0.579097682496,0.423737821553,0.365999037685,0.489666948004,0.351357651666,0.376155498595,0.334835925447,0.367680792543,0.721011149604,0.48244111824
Raymond James Financial Services -- John Wanken,0.393516457564,0.479750153131,0.871965755812,0.499180685195,0.576147211338,0.636086595312,0.616997335688,0.799984908588,0.729952070205,0.728253024683,0.675525355611,0.732924097181,0.270235381795,0.587431957576,0.557236003242,0.750504928551,0.411672996376,0.816763387261,0.539884210289,0.709319682239,0.512833423492,0.56576290596,0.805735826179,0.65032902258,0.499749348136,0.710970345204,0.69228513024,0.624289345411,0.307495480874,0.749389580843,0.730926265264,0.411992473933,0.631947760987,0.665992330098,0.602673479821,0.649439606286,0.495646553748,0.76608414962,0.719593869374,0.562412092804,0.625610018871,0.475440257984,0.345743817938,0.428999862342,0.733474628803,0.384714489607,0.302516649454,0.214924647219,0.147544619685,0.272966416019,0.791092876204,0.517516892995,0.776672257964,0.770212901791,0.432679568321,0.563431022349,0.740416498478,0.809285172699,0.675544744127,0.657543683678,0.743902994638,0.676806852826,0.432182879699,0.516554711366,0.362037805202,0.261427071614,0.594662892178,0.508867717321,0.34360086463,0.575539885105,0.447554478061,0.252090423248,0.407491880879,0.697720563997,0.37396840696,0.523466136121,0.612464511578,0.292815037811,0.258052133607,0.534934913961,0.677178008991,0.740327925709,0.556070277659,0.648568098621,0.775781364416,0.70615226067,0.893780538545,0.807361686412,0.647514573902,0.652220926677,0.343259100726,0.78857191684,0.730540290056,0.343346457219,0.343259100726,0.760653360586,0.369880725673,0.837952681227,0.74638262199,0.343346457219,1.0,0.689365553226,0.375164303333,0.723423785252,0.725242607121,0.861878862928,0.738081518652,0.703672367704,0.66908953305,0.794275657293,0.529681626722,0.532820313711,0.763651541196,0.647417558751,0.870921728675,0.842281673508,0.322081496655,0.6546252623,0.706970450428,0.522052570845
Bulldog Investors -- Phillip Goldstein,0.564648137091,0.427652531271,0.687110561063,0.588537472843,0.634703027443,0.680914622582,0.628406876138,0.780427200833,0.740349396134,0.704438140392,0.705623356442,0.566984297233,0.523540559342,0.701763101573,0.643129062071,0.915176155731,0.335157200985,0.623165216971,0.541220519452,0.802469458362,0.738183639431,0.562491129901,0.714321890439,0.637585947819,0.67884483578,0.762588653543,0.803629745927,0.860603010789,0.544835581102,0.789555456347,0.755290190068,0.344100244678,0.774856811038,0.869542873849,0.855478474691,0.748301515328,0.676791107602,0.73952289207,0.792790964314,0.73043969259,0.664138987314,0.609179431748,0.663913728233,0.690077357957,0.707211671194,0.605188452003,0.499917211123,0.300947803968,0.224754525376,0.364274520884,0.708624180248,0.764253842346,0.655489762009,0.80916543232,0.462296355048,0.775123499861,0.787044956791,0.696671677723,0.684299094562,0.660904942963,0.663946331903,0.711254596837,0.370194317275,0.61084755554,0.183828490809,0.192670642626,0.479438058026,0.52402768455,0.417875898922,0.465734880937,0.622699708247,0.228494726673,0.650423955741,0.565239212047,0.209424371074,0.54341348822,0.615469802881,0.58620355943,0.232979784675,0.66083160715,0.568642091002,0.387023234197,0.657643066315,0.587083130836,0.611818458947,0.537833368197,0.785859340748,0.565767698224,0.756199834208,0.656602580636,0.495499848065,0.628584910795,0.369058512409,0.495808983065,0.495499848065,0.80249549266,0.502844081349,0.846618245853,0.809772965499,0.495808983065,0.689365553226,1.0,0.372425198078,0.71443508866,0.695488999727,0.522134640637,0.708786786851,0.649191622408,0.86724792123,0.467410864366,0.80735384404,0.769299682561,0.789210738443,0.747978912012,0.732040132662,0.754803636818,0.45800228056,0.862699473416,0.780288191636,0.492037273622
Gormley -- Joseph Gormley,0.382896489475,0.571532518326,0.197005298572,0.294826243812,0.689977290351,0.332815582935,0.285059673298,0.546879828306,0.304091435927,0.655182369439,0.423792878336,0.341428892693,0.191182051331,0.533898294642,0.47067332162,0.451448981983,0.297620541282,0.411046387301,0.358289279015,0.278754908365,0.296856995414,0.277191556344,0.5276561252,0.387248200621,0.321828615676,0.538668066628,0.38704749081,0.334050065951,0.31555359655,0.654442085433,0.559314485308,0.348835077768,0.480388730549,0.280915597668,0.429757168735,0.704680349009,0.421446446833,0.618248885377,0.608105608786,0.414109319317,0.235982511727,0.229493251264,0.370412382634,0.345826872493,0.404805818105,0.330870473763,0.261852611381,0.138152838025,0.188967485602,0.233233349103,0.242433371022,0.349874839598,0.574954892385,0.528535568338,0.212015766224,0.42178209764,0.624654346456,0.483578532603,0.510148700295,0.750173227949,0.58034827208,0.301672097582,0.247504053466,0.25292734287,0.172999569545,0.341997955517,0.21836204781,0.319134619247,0.28674257239,0.216100017627,0.164170437803,0.229394943324,0.326462131139,0.381140813451,0.309548617756,0.263730534726,0.469631760113,0.246111919859,0.231017677013,0.315388267422,0.303517687808,0.13707338515,0.742384493224,0.738753999013,0.405420427616,0.425064932212,0.351176651039,0.276305633112,0.456264424218,0.710693768213,0.268105941117,0.415849081648,0.255574586613,0.267581260551,0.268105941117,0.316972537433,0.260774398294,0.419780700409,0.490287180415,0.267581260551,0.375164303333,0.372425198078,1.0,0.668907014381,0.395604835355,0.221030715664,0.565944012781,0.772670647118,0.429614477695,0.152485777127,0.435032494442,0.496586571541,0.370820352918,0.326657584047,0.4171190799,0.43488945696,0.218005599324,0.449110878393,0.324629912564,0.372216367057
Dickerson -- Jose Ortiz,0.356751716205,0.687788404341,0.634492233515,0.740517577098,0.874894092573,0.753650766044,0.618961473152,0.927910572107,0.612721965174,0.958838407587,0.624986865388,0.487727170527,0.261376172535,0.675179047489,0.529719775992,0.83194585102,0.377165435438,0.70438372686,0.517718508532,0.612842173665,0.52287648813,0.532895320245,0.845151914162,0.56739339346,0.511151773722,0.734821674287,0.585889933162,0.585039758765,0.281825598244,0.878080852506,0.78568016909,0.413084949531,0.613798284578,0.69601480663,0.648401940193,0.862198487984,0.663290232211,0.977913068906,0.763909826256,0.57883036296,0.703838177132,0.444234759419,0.512064583179,0.611219925955,0.787663864328,0.413854999835,0.277044016169,0.113941569237,0.131383443934,0.197066699958,0.692139666432,0.458671781555,0.757324965632,0.856312299472,0.302050942518,0.5929132462,0.85820818099,0.755516267022,0.743419067863,0.819411122488,0.682709462407,0.657249902078,0.412838091093,0.389852142609,0.257484732653,0.326792914924,0.319535658138,0.28627410801,0.225545192037,0.306679324616,0.196797662126,0.182708043781,0.3392630275,0.466096820926,0.320678676316,0.395767185153,0.469753921735,0.199840327602,0.186730230129,0.46233807343,0.476361519948,0.326590234184,0.785636408245,0.811722360294,0.604847628781,0.563509960216,0.813867965454,0.514077461023,0.686649299822,0.934744352453,0.334403847431,0.739279058873,0.360653094946,0.334364924243,0.334403847431,0.717987764671,0.336358584123,0.813972297978,0.783650381496,0.334364924243,0.723423785252,0.71443508866,0.668907014381,1.0,0.722179677214,0.483715181513,0.935667575971,0.966461156289,0.667666041421,0.419851302935,0.608970227546,0.68886660537,0.833241732889,0.661314493554,0.809704390326,0.804036287903,0.262066523985,0.716706319515,0.643771069579,0.504788471334
Northwestern Mutual -- Timothy Miller,0.613587640726,0.575023826401,0.683669420214,0.626515771944,0.680892417198,0.924964762776,0.855010554544,0.780833865763,0.844451634067,0.742683403503,0.779096591642,0.672315438881,0.351142784344,0.654137426411,0.749921197955,0.828090799363,0.590153081776,0.848831030111,0.76491993073,0.737357685979,0.595555869431,0.448315329712,0.851354409219,0.762824057648,0.563510701315,0.825747543297,0.73622625977,0.718945980778,0.511222664262,0.807411724245,0.861982485038,0.610318405713,0.595111475145,0.739887997444,0.766756308234,0.613330722835,0.609984743645,0.741973657494,0.833151479657,0.650583149327,0.790697293638,0.420576716524,0.473022447531,0.381987266916,0.544681517931,0.492595973983,0.598127926402,0.358814023686,0.34109837249,0.551755979375,0.724905789779,0.626720099377,0.933826275799,0.899618651454,0.525221187349,0.6708899869,0.71666187357,0.811908926005,0.558194497335,0.779537149142,0.852640983826,0.906931629066,0.479770690518,0.547550393161,0.199637727915,0.255020294107,0.512392888395,0.547335503714,0.378274003672,0.500942330939,0.216979499648,0.297243728057,0.555275989067,0.610332293184,0.311426769056,0.728184457116,0.642967453572,0.347098240815,0.301292124035,0.553428513867,0.671884533668,0.407714697236,0.568326020322,0.660954317879,0.768467959957,0.754737480582,0.890287106349,0.579744446726,0.694981451986,0.70724439993,0.396312378793,0.828645069228,0.433979984948,0.396683312745,0.396312378793,0.834584742811,0.412902492566,0.78693523633,0.797627961407,0.396683312745,0.725242607121,0.695488999727,0.395604835355,0.722179677214,1.0,0.565325555185,0.698620230315,0.683340365869,0.807330901069,0.500720838186,0.6716872995,0.593999170384,0.824188831348,0.779751768064,0.797195286999,0.820600355787,0.269306909506,0.787823760562,0.730986452055,0.560259362058
Bank Of America -- Molly Kerr,0.318935253107,0.225471408697,0.884699094121,0.298921600617,0.299496600647,0.452668951567,0.448794346616,0.571018941711,0.627328622406,0.519892648934,0.564334963256,0.737432411981,0.243491522689,0.509280490566,0.452989418005,0.564949762014,0.324431155148,0.608974734692,0.413969481535,0.588377376896,0.357645882284,0.429096414011,0.600591814075,0.547800596859,0.45546316508,0.61148835424,0.601734075445,0.474061272871,0.236507452746,0.538361086338,0.601197118546,0.314126531032,0.573151443097,0.49617496711,0.4012902308,0.475838906603,0.350227526136,0.524974769079,0.607592265663,0.459206797528,0.472682650584,0.275050553426,0.256457073071,0.316266446257,0.523042666681,0.340437903571,0.319764933272,0.125571669076,0.173381707296,0.175750830719,0.636964163946,0.38167424148,0.607748347043,0.562451340348,0.252085647951,0.470692326392,0.593711915976,0.68778328399,0.506495560879,0.398314084513,0.529300297563,0.542713078628,0.201424031066,0.387520366,0.130214261272,0.111821154378,0.313782206776,0.286743195903,0.244506938354,0.29431872856,0.43701968588,0.173905871892,0.315444652445,0.401207399847,0.108867102633,0.471670475426,0.387601928145,0.185433710852,0.178218016836,0.33108980882,0.417409650834,0.832294326692,0.352752115852,0.338667129561,0.530984733261,0.450980679519,0.697304770841,0.901176637754,0.512938669102,0.421085248881,0.339782466472,0.549049923432,0.93950323004,0.339702790186,0.339782466472,0.670918727146,0.365649823183,0.712807221417,0.609139460994,0.339702790186,0.861878862928,0.522134640637,0.221030715664,0.483715181513,0.565325555185,1.0,0.529552383324,0.450854027237,0.540341088289,0.972658987216,0.40150614901,0.371177379202,0.571740946473,0.465395167032,0.67585845763,0.685195933221,0.261115369895,0.501837174524,0.597949816184,0.481943569445
Perkins -- Kenneth Perkins,0.373362050173,0.522553070787,0.680294476465,0.600894938964,0.73326148926,0.670508800893,0.616073295512,0.92543268022,0.655873136211,0.972768605497,0.696881499162,0.554306956646,0.340244558448,0.719130927921,0.576949958103,0.844630844166,0.365583770728,0.791731079987,0.575058876214,0.711359154079,0.514964360888,0.592836325222,0.864834798766,0.66522241657,0.531276832688,0.797769214799,0.67896111092,0.643995589351,0.302527627395,0.830783953711,0.83693803574,0.380530617433,0.588754452776,0.65510699401,0.644516172595,0.829054749309,0.555008639076,0.964884194051,0.68261238865,0.558526115172,0.649191684445,0.369040443628,0.396736664354,0.67546735088,0.830465679046,0.393107897774,0.187356654008,0.14783322762,0.196461351001,0.167083407294,0.781650461554,0.451910511156,0.703573662079,0.791545531196,0.313537320955,0.574865807298,0.793148345274,0.811977840084,0.822058024214,0.716492053886,0.685738318796,0.633263117494,0.410391220672,0.365585576476,0.24742740927,0.174560353002,0.246221307354,0.219795409508,0.136417462556,0.229961165208,0.20562914794,0.152968908539,0.300337764506,0.423604718933,0.168382201172,0.368897796024,0.420830142568,0.159866187925,0.157557154352,0.341940888576,0.397619940075,0.320224512958,0.735688083444,0.718275793865,0.604310703373,0.524636818409,0.835277896879,0.537989862906,0.661456112845,0.837117182748,0.342589883492,0.800298355321,0.355011454958,0.342644096739,0.342589883492,0.707657435427,0.346070776853,0.849357109569,0.779796137853,0.342644096739,0.738081518652,0.708786786851,0.565944012781,0.935667575971,0.698620230315,0.529552383324,1.0,0.895611737249,0.638671858342,0.441209544289,0.565309576447,0.667596473233,0.893513191392,0.608608091194,0.851897356098,0.845392503811,0.257920427776,0.650460104955,0.674067245552,0.562991256655
Wells Fargo Bank -- Dan Nguyen,0.365794220423,0.717190982425,0.540906778034,0.69550269151,0.892945973908,0.690704165187,0.552931833687,0.875557711476,0.527087878589,0.936868225907,0.626762490851,0.544054200701,0.217240918112,0.640671234773,0.521278667038,0.750751287909,0.446179029139,0.693432776988,0.552522101387,0.540696174204,0.513417100003,0.539835696498,0.836037774528,0.560323683724,0.46433453103,0.688992923495,0.553865820906,0.554152632004,0.289700889423,0.880483626537,0.745184443854,0.48522077943,0.564849981952,0.583179103162,0.633244832025,0.832156455341,0.59946645192,0.941386861562,0.738669465495,0.51059796587,0.580385189661,0.410166874759,0.437916130359,0.539544039584,0.726349135526,0.335467324495,0.235220317647,0.131187043279,0.186162876077,0.225421548064,0.593815859854,0.464016162213,0.766900795497,0.843121535606,0.273911975766,0.522141188579,0.808336999471,0.714836347685,0.707115693242,0.893363360641,0.725710151732,0.563051530143,0.388709534751,0.314615800258,0.239241019917,0.327587640766,0.336507181826,0.321056209238,0.252249797777,0.325639265125,0.228241256632,0.232423705497,0.312885631625,0.492417696623,0.424849501787,0.377216286289,0.488330559979,0.187684371604,0.235691522917,0.450756546227,0.480628632874,0.271273759828,0.781480045902,0.852663824131,0.610792321407,0.595853163155,0.771992283429,0.444396696188,0.632374802237,0.956437577891,0.331696224052,0.697917753034,0.354700985864,0.331575672927,0.331696224052,0.593525676751,0.334581651126,0.732123401025,0.694522613927,0.331575672927,0.703672367704,0.649191622408,0.772670647118,0.966461156289,0.683340365869,0.450854027237,0.895611737249,1.0,0.606407793229,0.365408441236,0.590099444511,0.611465479742,0.759379384692,0.59894704941,0.740954967097,0.739790777824,0.252056833889,0.669646803567,0.591113654748,0.422718799796
